file,parsed,has_meta,has_roi,has_recs,model,temp,window,period,cfg,roi,n_holdings,model_raw,err
perm_0951_gpt-51_T0.4_12mo_202411_20260616_180008.json,True,False,False,False,GPT-5.1,0.4,202411,12,,,,gpt-51,
perm_0952_gpt-51_T0.4_12mo_202411_20260616_153456.json,True,True,True,True,GPT-5.1,0.4,202411,12,30→15,51.001729709099486,16.0,gpt-5.1,
perm_0952_gpt-51_T0.4_12mo_202411_20260616_153607.json,True,True,True,True,GPT-5.1,0.4,202411,12,30→15,42.724185203267645,16.0,gpt-5.1,
perm_0952_gpt-51_T0.4_12mo_202411_20260616_153633.json,True,True,True,True,GPT-5.1,0.4,202411,12,30→15,41.37095423471032,16.0,gpt-5.1,
perm_0953_gpt-51_T0.4_12mo_202411_20260616_153718.json,True,True,True,True,GPT-5.1,0.4,202411,12,30→10,52.196979759939566,10.0,gpt-5.1,
perm_0953_gpt-51_T0.4_12mo_202411_20260616_153757.json,True,True,True,True,GPT-5.1,0.4,202411,12,30→10,49.865442044468985,10.0,gpt-5.1,
perm_0953_gpt-51_T0.4_12mo_202411_20260616_153824.json,True,True,True,True,GPT-5.1,0.4,202411,12,30→10,33.3904959063364,11.0,gpt-5.1,
perm_0954_gpt-51_T0.4_12mo_202411_20260616_153920.json,True,True,True,True,GPT-5.1,0.4,202411,12,30→5,37.28224239622972,5.0,gpt-5.1,
perm_0954_gpt-51_T0.4_12mo_202411_20260616_153926.json,True,True,True,True,GPT-5.1,0.4,202411,12,30→5,38.374590832619795,5.0,gpt-5.1,
perm_0954_gpt-51_T0.4_12mo_202411_20260616_153932.json,True,True,True,True,GPT-5.1,0.4,202411,12,30→5,34.91698670492738,5.0,gpt-5.1,
perm_0960_gpt-51_T0.4_12mo_202411_20260618_044452.json,True,True,True,True,GPT-5.1,0.4,202411,12,unfiltered,43.95645836742686,12.0,gpt-5.1,
perm_0961_gpt-4o_T0.4_12mo_202412_20260616_153939.json,True,True,True,True,GPT-4o,0.4,202412,12,Ranked,32.958783611944234,6.0,gpt-4o,
perm_0961_gpt-4o_T0.4_12mo_202412_20260616_153956.json,True,True,True,True,GPT-4o,0.4,202412,12,Ranked,33.983118408732714,5.0,gpt-4o,
perm_0961_gpt-4o_T0.4_12mo_202412_20260616_154154.json,True,False,False,False,GPT-4o,0.4,202412,12,,,,gpt-4o,
perm_0961_gpt-4o_T0.4_12mo_202412_20260616_175843.json,True,True,True,True,GPT-4o,0.4,202412,12,Ranked,32.225416929799025,5.0,gpt-4o,
perm_0962_gpt-4o_T0.4_12mo_202412_20260616_154022.json,True,True,True,True,GPT-4o,0.4,202412,12,30→15,17.90481075299409,15.0,gpt-4o,
perm_0962_gpt-4o_T0.4_12mo_202412_20260616_154110.json,True,True,True,True,GPT-4o,0.4,202412,12,30→15,24.938077300793665,15.0,gpt-4o,
perm_0962_gpt-4o_T0.4_12mo_202412_20260616_154215.json,True,False,False,False,GPT-4o,0.4,202412,12,,,,gpt-4o,
perm_0962_gpt-4o_T0.4_12mo_202412_20260616_175904.json,True,True,True,True,GPT-4o,0.4,202412,12,30→15,29.094694256517034,15.0,gpt-4o,
perm_0963_gpt-4o_T0.4_12mo_202412_20260616_154204.json,True,True,True,True,GPT-4o,0.4,202412,12,30→10,22.9575970334464,10.0,gpt-4o,
perm_0963_gpt-4o_T0.4_12mo_202412_20260616_154255.json,True,True,True,True,GPT-4o,0.4,202412,12,30→10,25.93241187567928,10.0,gpt-4o,
perm_0963_gpt-4o_T0.4_12mo_202412_20260616_154336.json,True,False,False,False,GPT-4o,0.4,202412,12,,,,gpt-4o,
perm_0963_gpt-4o_T0.4_12mo_202412_20260616_175904.json,True,True,True,True,GPT-4o,0.4,202412,12,30→10,15.624259425838845,10.0,gpt-4o,
perm_0964_gpt-4o_T0.4_12mo_202412_20260616_154336.json,True,True,True,True,GPT-4o,0.4,202412,12,30→5,30.643309629495015,5.0,gpt-4o,
perm_0964_gpt-4o_T0.4_12mo_202412_20260616_154355.json,True,True,True,True,GPT-4o,0.4,202412,12,30→5,36.28652175120722,5.0,gpt-4o,
perm_0964_gpt-4o_T0.4_12mo_202412_20260616_154434.json,True,False,False,False,GPT-4o,0.4,202412,12,,,,gpt-4o,
perm_0964_gpt-4o_T0.4_12mo_202412_20260616_175907.json,True,True,True,True,GPT-4o,0.4,202412,12,30→5,41.057524790167385,5.0,gpt-4o,
perm_0970_gpt-4o_T0.4_12mo_202412_20260618_044457.json,True,True,True,True,GPT-4o,0.4,202412,12,unfiltered,33.331588887086966,7.0,gpt-4o,
perm_0971_gpt-4o-mini_T0.4_12mo_202412_20260616_154415.json,True,True,True,True,GPT-4o-mini,0.4,202412,12,Ranked,25.68443207529208,7.0,gpt-4o-mini,
perm_0971_gpt-4o-mini_T0.4_12mo_202412_20260616_154416.json,True,True,True,True,GPT-4o-mini,0.4,202412,12,Ranked,25.258527415830756,6.0,gpt-4o-mini,
perm_0971_gpt-4o-mini_T0.4_12mo_202412_20260616_154424.json,True,True,True,True,GPT-4o-mini,0.4,202412,12,Ranked,23.705810338997928,7.0,gpt-4o-mini,
perm_0972_gpt-4o-mini_T0.4_12mo_202412_20260616_154500.json,True,True,True,True,GPT-4o-mini,0.4,202412,12,30→15,17.88289561290432,15.0,gpt-4o-mini,
perm_0972_gpt-4o-mini_T0.4_12mo_202412_20260616_154507.json,True,True,True,True,GPT-4o-mini,0.4,202412,12,30→15,27.126008347834524,15.0,gpt-4o-mini,
perm_0972_gpt-4o-mini_T0.4_12mo_202412_20260616_154516.json,True,True,True,True,GPT-4o-mini,0.4,202412,12,30→15,24.311626823498827,15.0,gpt-4o-mini,
perm_0973_gpt-4o-mini_T0.4_12mo_202412_20260616_154510.json,True,True,True,True,GPT-4o-mini,0.4,202412,12,30→10,21.518222757882995,10.0,gpt-4o-mini,
perm_0973_gpt-4o-mini_T0.4_12mo_202412_20260616_154538.json,True,True,True,True,GPT-4o-mini,0.4,202412,12,30→10,15.056449007230514,10.0,gpt-4o-mini,
perm_0973_gpt-4o-mini_T0.4_12mo_202412_20260616_154543.json,True,True,True,True,GPT-4o-mini,0.4,202412,12,30→10,18.25663185256579,10.0,gpt-4o-mini,
perm_0974_gpt-4o-mini_T0.4_12mo_202412_20260616_154543.json,True,True,True,True,GPT-4o-mini,0.4,202412,12,30→5,25.692162498801935,5.0,gpt-4o-mini,
perm_0974_gpt-4o-mini_T0.4_12mo_202412_20260616_154547.json,True,True,True,True,GPT-4o-mini,0.4,202412,12,30→5,25.15206883172243,5.0,gpt-4o-mini,
perm_0974_gpt-4o-mini_T0.4_12mo_202412_20260616_154609.json,True,True,True,True,GPT-4o-mini,0.4,202412,12,30→5,34.561992634301134,5.0,gpt-4o-mini,
perm_0980_gpt-4o-mini_T0.4_12mo_202412_20260618_044512.json,True,True,True,True,GPT-4o-mini,0.4,202412,12,unfiltered,40.0556902147324,7.0,gpt-4o-mini,
perm_0981_gpt-51_T0.4_12mo_202412_20260616_154755.json,True,True,True,True,GPT-5.1,0.4,202412,12,Ranked,30.816542567963644,12.0,gpt-5.1,
perm_0981_gpt-51_T0.4_12mo_202412_20260616_154804.json,True,False,False,False,GPT-5.1,0.4,202412,12,,,,gpt-51,
perm_0981_gpt-51_T0.4_12mo_202412_20260616_154835.json,True,True,True,True,GPT-5.1,0.4,202412,12,Ranked,39.09753518970978,12.0,gpt-5.1,
perm_0981_gpt-51_T0.4_12mo_202412_20260616_180055.json,True,False,False,False,GPT-5.1,0.4,202412,12,,,,gpt-51,
perm_0982_gpt-51_T0.4_12mo_202412_20260616_154736.json,True,True,True,True,GPT-5.1,0.4,202412,12,30→15,38.23736441911673,15.0,gpt-5.1,
perm_0982_gpt-51_T0.4_12mo_202412_20260616_154901.json,True,True,True,True,GPT-5.1,0.4,202412,12,30→15,32.8043953397399,16.0,gpt-5.1,
perm_0982_gpt-51_T0.4_12mo_202412_20260616_154924.json,True,True,True,True,GPT-5.1,0.4,202412,12,30→15,22.463959691509807,16.0,gpt-5.1,
perm_0983_gpt-51_T0.4_12mo_202412_20260616_154926.json,True,True,True,True,GPT-5.1,0.4,202412,12,30→10,30.59789850829688,10.0,gpt-5.1,
perm_0983_gpt-51_T0.4_12mo_202412_20260616_155001.json,True,True,True,True,GPT-5.1,0.4,202412,12,30→10,35.40615290635791,10.0,gpt-5.1,
perm_0983_gpt-51_T0.4_12mo_202412_20260616_155025.json,True,True,True,True,GPT-5.1,0.4,202412,12,30→10,40.5767609674581,10.0,gpt-5.1,
perm_0984_gpt-51_T0.4_12mo_202412_20260616_155030.json,True,True,True,True,GPT-5.1,0.4,202412,12,30→5,20.636256869574062,5.0,gpt-5.1,
perm_0984_gpt-51_T0.4_12mo_202412_20260616_155033.json,True,True,True,True,GPT-5.1,0.4,202412,12,30→5,32.14193433136423,5.0,gpt-5.1,
perm_0984_gpt-51_T0.4_12mo_202412_20260616_155105.json,True,True,True,True,GPT-5.1,0.4,202412,12,30→5,36.16253132171418,5.0,gpt-5.1,
perm_0990_gpt-51_T0.4_12mo_202412_20260618_044555.json,True,True,True,True,GPT-5.1,0.4,202412,12,unfiltered,38.65320080578476,12.0,gpt-5.1,
perm_0991_gpt-4o_T0.4_12mo_202501_20260616_155047.json,True,True,True,True,GPT-4o,0.4,202501,12,Ranked,32.736260586418446,7.0,gpt-4o,
perm_0991_gpt-4o_T0.4_12mo_202501_20260616_155115.json,True,True,True,True,GPT-4o,0.4,202501,12,Ranked,32.1162456125366,7.0,gpt-4o,
perm_0992_gpt-4o_T0.4_12mo_202501_20260616_155242.json,True,True,True,True,GPT-4o,0.4,202501,12,30→15,18.850958313444387,15.0,gpt-4o,
perm_0992_gpt-4o_T0.4_12mo_202501_20260616_155308.json,True,False,False,False,GPT-4o,0.4,202501,12,,,,gpt-4o,
perm_0992_gpt-4o_T0.4_12mo_202501_20260616_155352.json,True,True,True,True,GPT-4o,0.4,202501,12,30→15,17.954277156253173,15.0,gpt-4o,
perm_0992_gpt-4o_T0.4_12mo_202501_20260616_175929.json,True,True,True,True,GPT-4o,0.4,202501,12,30→15,25.768821375343215,15.0,gpt-4o,
perm_0993_gpt-4o_T0.4_12mo_202501_20260616_155255.json,True,True,True,True,GPT-4o,0.4,202501,12,30→10,19.269345237692214,10.0,gpt-4o,
perm_0993_gpt-4o_T0.4_12mo_202501_20260616_155501.json,True,False,False,False,GPT-4o,0.4,202501,12,,,,gpt-4o,
perm_0993_gpt-4o_T0.4_12mo_202501_20260616_155534.json,True,True,True,True,GPT-4o,0.4,202501,12,30→10,28.835304524966922,10.0,gpt-4o,
perm_0993_gpt-4o_T0.4_12mo_202501_20260616_175929.json,True,True,True,True,GPT-4o,0.4,202501,12,30→10,21.483877877545474,10.0,gpt-4o,
perm_0994_gpt-4o_T0.4_12mo_202501_20260616_155325.json,True,False,False,False,GPT-4o,0.4,202501,12,,,,gpt-4o,
perm_0994_gpt-4o_T0.4_12mo_202501_20260616_155438.json,True,True,True,True,GPT-4o,0.4,202501,12,30→5,25.338743670729038,5.0,gpt-4o,
perm_0994_gpt-4o_T0.4_12mo_202501_20260616_155548.json,True,False,False,False,GPT-4o,0.4,202501,12,,,,gpt-4o,
perm_0994_gpt-4o_T0.4_12mo_202501_20260616_175947.json,True,True,True,True,GPT-4o,0.4,202501,12,30→5,34.61509647837367,5.0,gpt-4o,
perm_0994_gpt-4o_T0.4_12mo_202501_20260616_175951.json,True,True,True,True,GPT-4o,0.4,202501,12,30→5,25.646256187082056,5.0,gpt-4o,
perm_1000_gpt-4o_T0.4_12mo_202501_20260618_044602.json,True,True,True,True,GPT-4o,0.4,202501,12,unfiltered,22.60712519848934,7.0,gpt-4o,
perm_1001_gpt-4o-mini_T0.4_12mo_202501_20260616_155524.json,True,True,True,True,GPT-4o-mini,0.4,202501,12,Ranked,35.11351865650049,8.0,gpt-4o-mini,
perm_1001_gpt-4o-mini_T0.4_12mo_202501_20260616_155537.json,True,True,True,True,GPT-4o-mini,0.4,202501,12,Ranked,22.670364812441115,6.0,gpt-4o-mini,
perm_1001_gpt-4o-mini_T0.4_12mo_202501_20260616_155608.json,True,True,True,True,GPT-4o-mini,0.4,202501,12,Ranked,28.519216366071504,8.0,gpt-4o-mini,
perm_1002_gpt-4o-mini_T0.4_12mo_202501_20260616_155627.json,True,True,True,True,GPT-4o-mini,0.4,202501,12,30→15,24.22128049865258,15.0,gpt-4o-mini,
perm_1002_gpt-4o-mini_T0.4_12mo_202501_20260616_155631.json,True,True,True,True,GPT-4o-mini,0.4,202501,12,30→15,28.52762236311035,15.0,gpt-4o-mini,
perm_1002_gpt-4o-mini_T0.4_12mo_202501_20260616_155648.json,True,True,True,True,GPT-4o-mini,0.4,202501,12,30→15,22.662814948089455,16.0,gpt-4o-mini,
perm_1003_gpt-4o-mini_T0.4_12mo_202501_20260616_155704.json,True,True,True,True,GPT-4o-mini,0.4,202501,12,30→10,16.080935673034183,10.0,gpt-4o-mini,
perm_1003_gpt-4o-mini_T0.4_12mo_202501_20260616_155724.json,True,True,True,True,GPT-4o-mini,0.4,202501,12,30→10,22.664712239291983,10.0,gpt-4o-mini,
perm_1003_gpt-4o-mini_T0.4_12mo_202501_20260616_155802.json,True,True,True,True,GPT-4o-mini,0.4,202501,12,30→10,27.350397255310288,10.0,gpt-4o-mini,
perm_1004_gpt-4o-mini_T0.4_12mo_202501_20260616_155738.json,True,True,True,True,GPT-4o-mini,0.4,202501,12,30→5,21.955691629993378,5.0,gpt-4o-mini,
perm_1004_gpt-4o-mini_T0.4_12mo_202501_20260616_155753.json,True,True,True,True,GPT-4o-mini,0.4,202501,12,30→5,19.243672913324644,5.0,gpt-4o-mini,
perm_1004_gpt-4o-mini_T0.4_12mo_202501_20260616_155819.json,True,True,True,True,GPT-4o-mini,0.4,202501,12,30→5,23.50572906469801,5.0,gpt-4o-mini,
perm_1010_gpt-4o-mini_T0.4_12mo_202501_20260618_044613.json,True,True,True,True,GPT-4o-mini,0.4,202501,12,unfiltered,32.78512910203639,7.0,gpt-4o-mini,
perm_1011_gpt-51_T0.4_12mo_202501_20260616_160102.json,True,False,False,False,GPT-5.1,0.4,202501,12,,,,gpt-51,
perm_1011_gpt-51_T0.4_12mo_202501_20260616_160127.json,True,False,False,False,GPT-5.1,0.4,202501,12,,,,gpt-51,
perm_1011_gpt-51_T0.4_12mo_202501_20260616_160218.json,True,True,True,True,GPT-5.1,0.4,202501,12,Ranked,34.780091910729496,9.0,gpt-5.1,
perm_1011_gpt-51_T0.4_12mo_202501_20260616_180102.json,True,True,True,True,GPT-5.1,0.4,202501,12,Ranked,26.975669553821625,8.0,gpt-5.1,
perm_1012_gpt-51_T0.4_12mo_202501_20260616_155930.json,True,True,True,True,GPT-5.1,0.4,202501,12,30→15,23.011763860855808,16.0,gpt-5.1,
perm_1012_gpt-51_T0.4_12mo_202501_20260616_160034.json,True,True,True,True,GPT-5.1,0.4,202501,12,30→15,35.573643195026875,16.0,gpt-5.1,
perm_1012_gpt-51_T0.4_12mo_202501_20260616_160203.json,True,True,True,True,GPT-5.1,0.4,202501,12,30→15,27.47481528460341,16.0,gpt-5.1,
perm_1013_gpt-51_T0.4_12mo_202501_20260616_160223.json,True,True,True,True,GPT-5.1,0.4,202501,12,30→10,44.725638469706084,10.0,gpt-5.1,
perm_1013_gpt-51_T0.4_12mo_202501_20260616_160236.json,True,True,True,True,GPT-5.1,0.4,202501,12,30→10,22.42536201702105,10.0,gpt-5.1,
perm_1013_gpt-51_T0.4_12mo_202501_20260616_160316.json,True,True,True,True,GPT-5.1,0.4,202501,12,30→10,26.562129922961304,10.0,gpt-5.1,
perm_1014_gpt-51_T0.4_12mo_202501_20260616_160315.json,True,True,True,True,GPT-5.1,0.4,202501,12,30→5,27.002058047436456,5.0,gpt-5.1,
perm_1014_gpt-51_T0.4_12mo_202501_20260616_160324.json,True,True,True,True,GPT-5.1,0.4,202501,12,30→5,35.530610359489415,5.0,gpt-5.1,
perm_1014_gpt-51_T0.4_12mo_202501_20260616_160325.json,True,True,True,True,GPT-5.1,0.4,202501,12,30→5,31.18448358959489,5.0,gpt-5.1,
perm_1020_gpt-51_T0.4_12mo_202501_20260617_155837.json,True,True,True,True,GPT-5.1,0.4,202501,12,unfiltered,31.188520507870887,12.0,gpt-5.1,
perm_1021_gpt-4o_T0.4_12mo_202502_20260616_160341.json,True,True,True,True,GPT-4o,0.4,202502,12,Ranked,41.94120569601863,6.0,gpt-4o,
perm_1021_gpt-4o_T0.4_12mo_202502_20260616_160603.json,True,True,True,True,GPT-4o,0.4,202502,12,Ranked,42.868495336884884,5.0,gpt-4o,
perm_1022_gpt-4o_T0.4_12mo_202502_20260616_160440.json,True,True,True,True,GPT-4o,0.4,202502,12,30→15,15.482220977550988,15.0,gpt-4o,
perm_1022_gpt-4o_T0.4_12mo_202502_20260616_160602.json,True,True,True,True,GPT-4o,0.4,202502,12,30→15,14.676835066363928,15.0,gpt-4o,
perm_1022_gpt-4o_T0.4_12mo_202502_20260616_160713.json,True,True,True,True,GPT-4o,0.4,202502,12,30→15,19.51969308762629,15.0,gpt-4o,
perm_1023_gpt-4o_T0.4_12mo_202502_20260616_160752.json,True,True,True,True,GPT-4o,0.4,202502,12,30→10,11.77938881086,10.0,gpt-4o,
perm_1023_gpt-4o_T0.4_12mo_202502_20260616_160821.json,True,False,False,False,GPT-4o,0.4,202502,12,,,,gpt-4o,
perm_1023_gpt-4o_T0.4_12mo_202502_20260616_160927.json,True,False,False,False,GPT-4o,0.4,202502,12,,,,gpt-4o,
perm_1023_gpt-4o_T0.4_12mo_202502_20260616_180046.json,True,True,True,True,GPT-4o,0.4,202502,12,30→10,23.53018018755776,10.0,gpt-4o,
perm_1024_gpt-4o_T0.4_12mo_202502_20260616_160838.json,True,True,True,True,GPT-4o,0.4,202502,12,30→5,32.43518795448415,5.0,gpt-4o,
perm_1024_gpt-4o_T0.4_12mo_202502_20260616_160934.json,True,False,False,False,GPT-4o,0.4,202502,12,,,,gpt-4o,
perm_1024_gpt-4o_T0.4_12mo_202502_20260616_160939.json,True,True,True,True,GPT-4o,0.4,202502,12,30→5,34.83290275886826,5.0,gpt-4o,
perm_1030_gpt-4o_T0.4_12mo_202502_20260618_044623.json,True,True,True,True,GPT-4o,0.4,202502,12,unfiltered,41.69185965789053,8.0,gpt-4o,
perm_1031_gpt-4o-mini_T0.4_12mo_202502_20260616_160911.json,True,True,True,True,GPT-4o-mini,0.4,202502,12,Ranked,32.76112785198333,6.0,gpt-4o-mini,
perm_1031_gpt-4o-mini_T0.4_12mo_202502_20260616_160942.json,True,True,True,True,GPT-4o-mini,0.4,202502,12,Ranked,30.847372655847227,6.0,gpt-4o-mini,
perm_1031_gpt-4o-mini_T0.4_12mo_202502_20260616_160958.json,True,True,True,True,GPT-4o-mini,0.4,202502,12,Ranked,34.650378400297996,8.0,gpt-4o-mini,
perm_1032_gpt-4o-mini_T0.4_12mo_202502_20260616_161021.json,True,True,True,True,GPT-4o-mini,0.4,202502,12,30→15,18.88518983399159,15.0,gpt-4o-mini,
perm_1032_gpt-4o-mini_T0.4_12mo_202502_20260616_161022.json,True,True,True,True,GPT-4o-mini,0.4,202502,12,30→15,14.153772799342116,15.0,gpt-4o-mini,
perm_1032_gpt-4o-mini_T0.4_12mo_202502_20260616_161027.json,True,True,True,True,GPT-4o-mini,0.4,202502,12,30→15,18.614581815165348,14.0,gpt-4o-mini,
perm_1033_gpt-4o-mini_T0.4_12mo_202502_20260616_161046.json,True,True,True,True,GPT-4o-mini,0.4,202502,12,30→10,22.38885974395251,10.0,gpt-4o-mini,
perm_1033_gpt-4o-mini_T0.4_12mo_202502_20260616_161058.json,True,True,True,True,GPT-4o-mini,0.4,202502,12,30→10,22.683087589043442,10.0,gpt-4o-mini,
perm_1033_gpt-4o-mini_T0.4_12mo_202502_20260616_161111.json,True,True,True,True,GPT-4o-mini,0.4,202502,12,30→10,16.185139609389534,10.0,gpt-4o-mini,
perm_1034_gpt-4o-mini_T0.4_12mo_202502_20260616_161104.json,True,True,True,True,GPT-4o-mini,0.4,202502,12,30→5,19.901946915993342,5.0,gpt-4o-mini,
perm_1034_gpt-4o-mini_T0.4_12mo_202502_20260616_161115.json,True,True,True,True,GPT-4o-mini,0.4,202502,12,30→5,34.59565479409457,5.0,gpt-4o-mini,
perm_1034_gpt-4o-mini_T0.4_12mo_202502_20260616_161135.json,True,True,True,True,GPT-4o-mini,0.4,202502,12,30→5,30.619915031795824,5.0,gpt-4o-mini,
perm_1040_gpt-4o-mini_T0.4_12mo_202502_20260618_044636.json,True,True,True,True,GPT-4o-mini,0.4,202502,12,unfiltered,83.48362029650173,7.0,gpt-4o-mini,
perm_1041_gpt-51_T0.4_12mo_202502_20260616_161241.json,True,True,True,True,GPT-5.1,0.4,202502,12,Ranked,27.725031815357504,12.0,gpt-5.1,
perm_1041_gpt-51_T0.4_12mo_202502_20260616_161330.json,True,True,True,True,GPT-5.1,0.4,202502,12,Ranked,17.0958516171279,8.0,gpt-5.1,
perm_1041_gpt-51_T0.4_12mo_202502_20260616_161439.json,True,True,True,True,GPT-5.1,0.4,202502,12,Ranked,32.12091769496865,12.0,gpt-5.1,
perm_1042_gpt-51_T0.4_12mo_202502_20260616_161238.json,True,True,True,True,GPT-5.1,0.4,202502,12,30→15,18.764350631476916,16.0,gpt-5.1,
perm_1042_gpt-51_T0.4_12mo_202502_20260616_161343.json,True,True,True,True,GPT-5.1,0.4,202502,12,30→15,38.35228329497099,16.0,gpt-5.1,
perm_1042_gpt-51_T0.4_12mo_202502_20260616_161359.json,True,True,True,True,GPT-5.1,0.4,202502,12,30→15,22.685085014880116,17.0,gpt-5.1,
perm_1043_gpt-51_T0.4_12mo_202502_20260616_161420.json,True,True,True,True,GPT-5.1,0.4,202502,12,30→10,20.372249844551334,10.0,gpt-5.1,
perm_1043_gpt-51_T0.4_12mo_202502_20260616_161436.json,True,True,True,True,GPT-5.1,0.4,202502,12,30→10,23.14876416687568,10.0,gpt-5.1,
perm_1043_gpt-51_T0.4_12mo_202502_20260616_161455.json,True,True,True,True,GPT-5.1,0.4,202502,12,30→10,15.65726308770716,10.0,gpt-5.1,
perm_1044_gpt-51_T0.4_12mo_202502_20260616_161506.json,True,True,True,True,GPT-5.1,0.4,202502,12,30→5,29.64125789590804,5.0,gpt-5.1,
perm_1044_gpt-51_T0.4_12mo_202502_20260616_161517.json,True,True,True,True,GPT-5.1,0.4,202502,12,30→5,33.23779581379771,5.0,gpt-5.1,
perm_1044_gpt-51_T0.4_12mo_202502_20260616_161522.json,True,True,True,True,GPT-5.1,0.4,202502,12,30→5,35.75458889110396,5.0,gpt-5.1,
perm_1050_gpt-51_T0.4_12mo_202502_20260617_155918.json,True,True,True,True,GPT-5.1,0.4,202502,12,unfiltered,28.791637112102126,14.0,gpt-5.1,
perm_1051_gpt-4o_T0.4_12mo_202503_20260616_161511.json,True,True,True,True,GPT-4o,0.4,202503,12,Ranked,36.53183064995119,6.0,gpt-4o,
perm_1051_gpt-4o_T0.4_12mo_202503_20260616_161523.json,True,True,True,True,GPT-4o,0.4,202503,12,Ranked,32.29750625483066,6.0,gpt-4o,
perm_1051_gpt-4o_T0.4_12mo_202503_20260616_161648.json,True,True,True,True,GPT-4o,0.4,202503,12,Ranked,32.92353471764456,5.0,gpt-4o,
perm_1052_gpt-4o_T0.4_12mo_202503_20260616_161656.json,True,True,True,True,GPT-4o,0.4,202503,12,30→15,13.62081857090114,15.0,gpt-4o,
perm_1052_gpt-4o_T0.4_12mo_202503_20260616_161705.json,True,True,True,True,GPT-4o,0.4,202503,12,30→15,20.920192345608758,15.0,gpt-4o,
perm_1052_gpt-4o_T0.4_12mo_202503_20260616_161721.json,True,True,True,True,GPT-4o,0.4,202503,12,30→15,18.5993649415039,15.0,gpt-4o,
perm_1053_gpt-4o_T0.4_12mo_202503_20260616_161746.json,True,True,True,True,GPT-4o,0.4,202503,12,30→10,11.496081451350964,10.0,gpt-4o,
perm_1053_gpt-4o_T0.4_12mo_202503_20260616_161915.json,True,False,False,False,GPT-4o,0.4,202503,12,,,,gpt-4o,
perm_1053_gpt-4o_T0.4_12mo_202503_20260616_162044.json,True,True,True,True,GPT-4o,0.4,202503,12,30→10,12.350772032099975,10.0,gpt-4o,
perm_1054_gpt-4o_T0.4_12mo_202503_20260616_161913.json,True,True,True,True,GPT-4o,0.4,202503,12,30→5,26.12411502851224,5.0,gpt-4o,
perm_1054_gpt-4o_T0.4_12mo_202503_20260616_161942.json,True,False,False,False,GPT-4o,0.4,202503,12,,,,gpt-4o,
perm_1054_gpt-4o_T0.4_12mo_202503_20260616_162048.json,True,True,True,True,GPT-4o,0.4,202503,12,30→5,14.972698915334021,5.0,gpt-4o,
perm_1060_gpt-4o_T0.4_12mo_202503_20260618_044648.json,True,True,True,True,GPT-4o,0.4,202503,12,unfiltered,45.378904737098274,7.0,gpt-4o,
perm_1061_gpt-4o-mini_T0.4_12mo_202503_20260616_161948.json,True,True,True,True,GPT-4o-mini,0.4,202503,12,Ranked,28.818165753931464,6.0,gpt-4o-mini,
perm_1061_gpt-4o-mini_T0.4_12mo_202503_20260616_162018.json,True,True,True,True,GPT-4o-mini,0.4,202503,12,Ranked,29.221296156612027,6.0,gpt-4o-mini,
perm_1061_gpt-4o-mini_T0.4_12mo_202503_20260616_162022.json,True,True,True,True,GPT-4o-mini,0.4,202503,12,Ranked,39.273596343976386,6.0,gpt-4o-mini,
perm_1062_gpt-4o-mini_T0.4_12mo_202503_20260616_162058.json,True,True,True,True,GPT-4o-mini,0.4,202503,12,30→15,22.02224514812882,15.0,gpt-4o-mini,
perm_1062_gpt-4o-mini_T0.4_12mo_202503_20260616_162111.json,True,True,True,True,GPT-4o-mini,0.4,202503,12,30→15,22.976726829512845,15.0,gpt-4o-mini,
perm_1062_gpt-4o-mini_T0.4_12mo_202503_20260616_162136.json,True,True,True,True,GPT-4o-mini,0.4,202503,12,30→15,22.619168573069985,15.0,gpt-4o-mini,
perm_1063_gpt-4o-mini_T0.4_12mo_202503_20260616_162132.json,True,True,True,True,GPT-4o-mini,0.4,202503,12,30→10,18.0643159491746,10.0,gpt-4o-mini,
perm_1063_gpt-4o-mini_T0.4_12mo_202503_20260616_162146.json,True,True,True,True,GPT-4o-mini,0.4,202503,12,30→10,14.31383809893303,10.0,gpt-4o-mini,
perm_1063_gpt-4o-mini_T0.4_12mo_202503_20260616_162147.json,True,True,True,True,GPT-4o-mini,0.4,202503,12,30→10,20.6778140545713,10.0,gpt-4o-mini,
perm_1064_gpt-4o-mini_T0.4_12mo_202503_20260616_162205.json,True,True,True,True,GPT-4o-mini,0.4,202503,12,30→5,29.03091293021307,5.0,gpt-4o-mini,
perm_1064_gpt-4o-mini_T0.4_12mo_202503_20260616_162210.json,True,True,True,True,GPT-4o-mini,0.4,202503,12,30→5,36.86908115556058,5.0,gpt-4o-mini,
perm_1064_gpt-4o-mini_T0.4_12mo_202503_20260616_162220.json,True,True,True,True,GPT-4o-mini,0.4,202503,12,30→5,24.60646239658834,5.0,gpt-4o-mini,
perm_1070_gpt-4o-mini_T0.4_12mo_202503_20260618_044700.json,True,True,True,True,GPT-4o-mini,0.4,202503,12,unfiltered,59.04627235445813,7.0,gpt-4o-mini,
perm_1071_gpt-51_T0.4_12mo_202503_20260616_162412.json,True,True,True,True,GPT-5.1,0.4,202503,12,Ranked,18.04713650494301,5.0,gpt-5.1,
perm_1071_gpt-51_T0.4_12mo_202503_20260616_162420.json,True,True,True,True,GPT-5.1,0.4,202503,12,Ranked,19.096075430080784,11.0,gpt-5.1,
perm_1071_gpt-51_T0.4_12mo_202503_20260616_162503.json,True,True,True,True,GPT-5.1,0.4,202503,12,Ranked,23.94506213781613,4.0,gpt-5.1,
